UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
4	0
1	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
2	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	34
0	0
0	0
0	34
0	14
0	2
0	12
0	0
2	22
0	249
0	0
0	41
0	7
0	7
0	27
0	282
0	278
0	290
0	0
0	4
0	2
0	31
1	38
0	250
0	31
0	6
0	1
1	0
0	137
0	1
0	18
0	13
0	25
0	0
20	6
0	0
0	1
0	2
0	5
0	0
0	2
0	0
0	0
8	1
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
32	0
16	2131
0	7
0	809
10	252
0	0
0	0
140	2231
10	547
0	319
5	530
0	0
6	28
279	31
0	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
71	54
0	42
0	0
0	1
0	1
0	1
0	2
0	5
0	6
0	8
0	9
0	16
1	16
0	0
0	15
0	0
0	0
0	0
0	0
3	2
3	2
23	2
0	2
0	0
0	70
1	68
0	3
1	0
0	14
5	0
0	0
0	0
0	0
195	261
0	38
0	25
0	2
0	161
0	115
0	0
0	0
0	0
1	17
0	0
0	2
0	15
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	1
3	0
2	2
0	0
0	0
0	0
0	0
0	0
0	3
125	129
0	3
0	110
0	98
0	116
0	99
0	28
0	88
0	73
0	85
0	71
0	13
1	21
3	22
0	12
0	12
0	22
0	2
0	11
0	0
0	0
0	0
0	1
2	1
0	1
0	1
7	27
1	25
0	0
0	0
0	12
0	25
0	1
0	0
0	0
36	283
0	277
0	6
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	13
0	1
0	4
0	0
0	9
4	1
301	5
0	0
0	3
14	843
0	603
4	632
9	634
0	186
0	350
0	0
0	22
0	22
0	14
0	2
3	6
0	305
4	296
0	0
0	36
4	181
0	176
0	157
0	185
0	190
0	5
0	0
0	0
0	11
0	8
0	13
0	0
0	6
0	11
0	0
0	0
0	0
0	0
0	0
1	0
0	10
1	3
2	10
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	4
0	0
0	0
0	4
42	7
0	7
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
1429	3
2	0
23	14
0	11
0	14
0	7
0	6
6	1
5	2
1	0
0	0
0	1
0	0
0	0
0	0
24	0
0	144
0	0
0	0
0	1
0	0
50	8
0	0
0	0
0	6
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	43
0	3
0	3
0	44
0	18
0	13
0	1
0	22
0	2
0	0
0	0
0	12
0	0
0	12
0	0
0	0
3	12
0	12
0	1
0	1
0	1
1	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
13	5
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	27
0	27
0	3
0	3
0	14
0	0
0	17
0	6
0	5
0	0
0	0
0	0
0	0
0	0
6	2
0	0
0	1
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
45	11
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	11
0	0
0	15
0	23
0	14
0	23
0	1
0	14
0	0
0	2
0	20
0	1
0	14
0	4
0	0
0	0
0	35
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	17
0	1
5	17
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	0
6	2
0	4
0	5
0	3
0	2
1	2
0	4
0	5
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
11	3
0	0
0	0
0	0
48	23
0	23
0	2
0	20
0	47
0	45
0	4
0	10
0	2
0	1
0	0
12	9
19	0
0	0
39	0
1	50
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	16
0	5
0	2
15	11
0	0
0	0
0	0
20	0
0	0
0	0
23	5
0	4
0	0
0	1
0	0
0	3
0	11
0	0
0	1
0	11
0	1
0	9
3	11
0	0
0	0
0	0
0	11
0	0
1	1
0	1
7	1
0	1
0	0
1	3
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
67	41
0	7
0	30
0	28
1	16
0	8
0	3
0	3
0	11
0	1
0	0
0	0
0	0
0	0
0	1
78	0
0	0
0	24
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	2
35	5
0	1
0	0
0	5
0	0
0	1
0	0
0	11
0	9
0	0
0	11
0	9
1	0
0	1
0	4
0	10
0	17
0	18
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
19	12
1	0
0	0
2	1
0	2
0	5
0	0
0	4
0	0
7	5
0	0
0	1
0	36
0	1
0	1
0	1
37	47
0	1
0	0
0	1
0	0
0	5
0	0
0	2
0	10
0	5
0	16
0	0
0	13
0	0
618	3
1	0
0	2
0	0
121	5
0	0
0	0
1	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
15	7
0	0
0	2
0	0
0	3
0	2
0	4
0	0
0	0
0	0
0	6
0	35
0	31
0	0
0	289
0	39
0	260
0	131
0	7
0	5
0	29
0	3
1	62
0	14
0	29
0	34
0	0
0	0
0	277
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	9
0	1
0	1
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	29
0	11
0	78
0	77
0	53
44	53
2	74
0	75
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
4	0
31	461
0	136
0	315
0	37
0	317
1	283
0	64
0	56
0	52
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	0
0	25
0	80
0	202
1	56
0	6
0	85
0	192
0	13
0	197
0	0
0	12
1	0
0	4
0	0
6	9
0	4
0	9
0	1
0	0
0	2
0	0
0	0
0	22
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	16
21	15
0	1
0	1
0	2
0	0
0	0
0	0
0	0
0	7
0	5
0	0
0	7
0	0
0	0
0	0
0	2
0	2
0	12
0	8
0	1
0	2
19	24
0	8
0	3
0	24
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	90
0	3656
0	5272
0	0
0	0
0	5123
0	5229
0	0
1422	2622
4	396
0	239
2	179
0	5162
0	5088
5	782
0	368
2	1126
0	1367
1	33
0	32
0	403
0	322
0	500
13	337
0	217
0	0
1312	198
0	58
1	48
0	0
0	140
0	0
2	19
0	19
0	19
0	7
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	15
0	0
0	0
0	15
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	7
4	0
0	7
1	0
0	1
6	1
0	1
17	0
0	0
0	4
0	9
0	34
0	45
0	92
0	137
0	136
0	82
0	20
169	263
8	35
0	35
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
72	243
25	241
0	235
0	0
0	0
11	27
3	590
1	13
0	20
2	595
0	13
0	0
0	0
0	0
7	571
0	1
0	1
0	0
0	1
0	0
0	3
0	3
0	4
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	1
3	53
0	51
0	2
0	0
0	0
0	0
0	0
0	0
17	2
0	1
0	1
0	123
0	122
0	122
0	24
0	66
0	56
0	0
0	62
0	62
0	3
0	3
2	35
2	35
0	35
0	0
0	9
0	9
0	3
0	0
0	7
0	0
0	0
0	7
0	7
2	12
0	1
0	0
0	1
0	6
0	0
0	0
0	0
0	7
0	3
0	0
3	3
0	1
0	2
0	0
1	0
0	0
4	0
0	0
0	0
4239	1
0	0
0	0
0	255
0	271
8	244
0	6
0	253
0	3
0	0
0	0
0	8
0	20
2	23
0	23
0	5
0	1
0	6
0	6
0	11
0	0
0	1
0	8
0	7
1	8
1	8
0	1
0	0
3	237
0	7
0	22
0	74
0	16
2	72
0	28
1	34
0	19
0	16
0	7
0	2
0	2
0	18
0	11
0	13
47	126
0	30
0	33
0	125
0	130
0	39
0	123
0	3
0	2
0	0
0	1
0	6
0	2
0	0
0	1
0	0
0	1
1	1269
2	99
0	968
0	0
4	5
0	4
4	27
1	62
17	276
0	1226
2	203
0	367
0	464
0	302
0	19
1	31
0	32
0	2
0	8
0	10
0	9
0	7
0	9
0	2
0	8
0	7
0	12
1	3
1	16
1	16
15	285
1	17
2	273
7	15
16	0
1	82
1	81
0	79
0	9
0	10
0	63
0	3
0	4
0	0
0	0
12	272
0	4
0	6
0	203
0	4
0	5
1	254
0	4
0	20
0	8
0	78
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	551
0	498
5	548
28	33
0	31
0	21
0	34
0	66
0	54
1	1
0	1
0	0
0	0
0	0
9	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	5
0	5
0	6
4	6
1	0
0	0
0	0
0	27
0	19
2	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
5	119
0	15
2	106
0	107
0	32
0	104
1	112
4	92
0	21
0	12
1	12
0	49
0	0
0	5
1	0
0	21
0	3
0	0
0	0
21	12
0	15
2	15
0	14
0	13
0	13
0	6
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	3
0	3
0	3
0	0
2	334
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	3
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
113	72
0	0
0	3
2	72
0	0
544	863
0	780
0	254
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	2
0	1
0	1
0	0
0	1
2	10
33	10
0	0
0	0
0	106
74	146
0	0
0	2
0	3
0	0
0	54
2	0
0	8
0	30
0	12
0	11
4	13
0	2
0	3
0	16
0	0
1	16
0	12
0	3
1	4
0	1
0	0
0	0
2	1
0	1
0	0
0	0
0	0
4	0
0	0
0	0
0	0
230	306
0	197
0	47
1	36
0	65
1	0
1	58
0	0
0	54
0	50
0	54
0	0
0	0
0	3
1	55
0	10
0	39
0	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	4
0	10
0	4
2	40
4	40
0	7
0	3
0	13
0	0
0	29
5	29
0	0
2	2
0	36
0	22
2	2
0	4
0	0
0	2
0	9
0	19
0	21
0	1
0	0
0	1
0	0
0	11
0	1
0	1
0	0
0	1
0	0
0	0
0	26
0	3
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	50
0	2
0	48
1	2
0	46
0	27
0	0
0	0
0	45
0	43
0	1
0	3
0	41
0	3
0	6
0	41
0	45
0	40
0	5
0	1
0	0
0	0
1	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
107	261
0	0
0	5
0	0
0	3
0	12
5	248
0	33
0	8
0	0
0	0
0	0
0	2
0	10
0	2
0	10
0	10
0	2
1	10
0	5
0	0
0	10
0	10
0	10
0	0
0	0
0	10
0	1
0	2
0	10
0	0
0	0
0	0
0	10
0	0
0	0
0	10
0	10
0	0
0	9
0	9
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
79	0
0	0
0	0
25	1107
0	362
0	1
0	0
0	0
0	0
36	1115
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
9	79
2	69
0	21
0	4
0	4
0	8
0	0
0	2
0	11
0	0
4	0
0	0
0	0
0	0
1	4
0	5
0	13
0	17
0	3
0	0
0	17
0	9
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	20
0	20
162	17
0	4
2	15
2	19
29	17
0	12
0	17
0	0
0	0
0	1
0	1
0	0
0	0
28	6
0	0
0	3
1	5
0	6
0	3
0	3
0	1
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	10
0	8
0	11
0	0
55	11
0	0
0	1
0	3
0	9
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
453	68
0	0
0	0
0	44
0	23
0	18
64	0
0	73
0	66
0	6
0	16
0	11
0	48
0	43
0	6
0	3
0	2
0	2
1	27
12	60
2	14
0	51
0	9
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	15
0	3
0	0
0	0
0	2
0	0
0	0
0	0
170	8
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	1
2	155
0	13
0	21
0	154
0	154
0	6
0	1
0	0
0	21
0	154
0	21
0	5
0	13
0	21
0	0
0	0
6	6
1	2
0	0
0	0
52	46
0	12
0	34
0	4
0	8
48	52
0	1
0	15
0	50
0	0
0	2
1	4
0	4
0	0
0	6
0	18
0	18
0	1
0	0
1	32
0	32
0	1
0	2
0	0
0	3
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	2
0	0
0	10
11	10
0	0
0	0
0	0
31	23
0	23
0	0
3	479
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	18
0	0
0	0
0	0
0	4
0	2
1	4
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	7
0	0
0	0
10	7
0	0
0	77
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
43	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	0
0	0
0	0
0	0
0	6
0	11
0	15
0	11
0	0
1	6
0	12
0	0
1	0
0	0
0	3
0	1
0	0
2	3
1	3
0	0
0	0
1	25
0	26
0	9
0	2
0	3
2	0
499	10
0	0
0	10
0	0
0	0
0	2
0	2
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	15
0	13
0	2
0	0
0	88
0	86
0	91
0	88
0	9
0	40
0	43
0	61
0	42
0	48
0	13
0	40
0	52
0	56
0	57
16	87
0	0
0	0
0	0
0	0
0	1
0	17
0	0
28	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
7	7
0	2
0	6
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
138	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
1	0
0	0
0	0
0	0
2	0
34	8
0	2
0	2
0	1
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	4
0	4
0	58
0	44
0	17
127	52
0	24
0	0
1	0
0	46
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
0	0
0	10
0	16
0	16
72	19
33	38
0	9
0	1
0	0
0	10
0	0
0	347
0	46
0	27
0	89
19	382
1	0
0	0
3	63
1	15
0	0
0	19
0	0
0	0
0	7
1	31
0	8
3	40
0	7
0	0
1	278
0	189
0	8
80	38
0	28
0	2
0	0
0	0
0	0
0	9
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
20	1
0	5
0	0
0	5
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	6
0	31
0	34
0	33
0	37
0	20
1	31
1	7
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	2
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
8	4
1	4
0	0
0	0
0	1
167	8
0	7
0	6
3	6
0	4
0	1
0	0
5	124
246	136
0	0
0	1
0	0
0	0
0	0
0	0
0	0
50	5
0	3
0	0
0	0
0	3
26	3
0	0
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	1
0	1
0	0
0	0
0	0
0	0
48	43
0	36
0	0
0	7
0	6
0	0
0	13
1	19
0	9
1	29
0	0
0	0
0	22
0	9
0	9
0	0
531	4
0	3
2	8
0	1
0	1
0	2
38	2
16	82
0	82
3	28
0	51
3	53
0	27
0	2
0	29
0	0
0	0
0	1
0	21
0	2
0	1
0	3
0	1
0	3
0	2
0	1
0	1
0	1
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	27
0	27
0	27
0	3
0	3
1	6
0	4
0	11
0	41
0	233
0	0
0	0
0	0
0	17
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	1
9	180
2	180
0	0
0	29
0	0
0	3
0	19
1	19
0	17
0	1
0	2
23	0
0	0
0	69
0	0
16	61
3	61
0	5
0	0
0	7
1	6
0	0
0	1
3	1
0	0
0	0
0	2
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
52	291
0	291
0	16
0	0
0	15
1	78
0	2
3	0
1	10
0	743
46	743
8	1
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	0
3	1
0	1
0	0
0	3
0	3
0	0
0	0
0	0
0	2
0	2
0	1
0	2
0	2
0	2
0	2
0	2
0	3
0	0
0	0
0	22
33	56
0	24
0	24
0	32
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	178
5	178
0	20
0	1
0	0
0	4
0	0
0	0
2	0
0	2
2	3
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	48
0	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
33	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3
0	3
0	3
0	0
0	0
0	1
0	0
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	4
0	56
1	7
0	11
0	1
0	54
0	1
0	0
0	11
0	2
0	17
3	53
0	1
0	6
0	6
0	38
0	3
4	36
0	5
0	12
2	0
0	0
0	8
0	0
2	12
0	0
0	0
0	0
0	5
0	0
0	5
0	5
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	67
0	68
0	0
0	2
0	0
0	3
0	12
0	10
0	5
0	18
0	15
0	5
0	3
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	97
1	17
0	94
0	52
0	1
0	4
0	25
0	3
1	7
0	1
0	2
0	22
0	0
0	0
0	0
1	1
0	1
0	0
0	1
0	15
36	17
0	13
0	12
0	10
0	0
0	8
2	8
0	0
8	44
0	41
0	3
0	8
0	1
0	8
0	0
0	1
0	0
0	0
0	260
26	260
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	113
0	4
0	8
0	10
0	48
0	6
0	2
0	8
0	112
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	1
7016	1091
0	1059
0	342
0	314
2	232
0	0
1	0
0	0
0	0
0	0
159	79
0	47
0	45
0	13
0	9
0	0
0	0
0	24
0	12
0	5
0	24
0	0
0	0
11	56
18	90
0	55
0	34
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	13
0	25
0	1
0	27
0	3
0	10
2	25
0	25
0	0
0	0
1	0
0	0
0	543
0	0
0	65
0	63
4	1
166	65
11	65
0	0
0	11
0	11
0	0
0	1
0	1
0	0
0	0
8	4
0	4
0	0
0	0
4	6
10	16
0	11
0	3
0	3
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	373
0	381
0	75
1	83
0	149
0	0
0	0
1	3
1	0
0	9
1	23
0	4
0	27
0	4
0	0
0	3
52	76
0	15
0	5
0	0
0	10
0	13
0	21
0	0
0	0
0	4
0	6
0	11
0	0
0	0
0	12
0	0
0	0
197	110
1	6
0	0
1	0
0	0
0	92
0	4
0	2
0	1
0	1
3	3
0	0
0	0
0	2
0	21
27	21
1	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
92	24
0	0
0	0
0	0
0	24
0	1
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	17
0	35
2	76
0	24
0	44
3	41
0	2
0	41
3	29
0	7
0	33
0	3
0	2
0	18
1	12
0	5
0	12
0	0
0	0
0	1
0	0
0	0
1	22
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	2
36	5
0	2
0	3
0	5
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	8
0	8
0	0
1	8
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	69
0	43
0	11
0	9
0	61
0	20
0	35
0	11
119	0
0	0
0	0
0	0
0	0
0	0
0	0
1	170
0	0
2	165
7	165
0	9
0	14
0	14
1	13
0	1
0	0
0	4
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
2	8
0	8
0	1
0	0
27	0
0	283
0	96
1	9
0	0
0	89
0	1
0	9
0	4
0	17
0	77
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	27
145	27
0	0
0	0
1	10
17	36
1	12
0	4
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
3	42
0	42
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
195	33
0	10
0	32
1	26
0	26
0	26
0	19
3	16
0	3
0	1
0	1
0	0
0	0
0	48
0	48
0	22
0	13
0	19
1	48
0	1
0	0
1	0
0	0
0	0
0	51
0	42
0	29
0	13
0	0
73	16
0	2
0	9
0	6
1	18
0	16
0	18
0	17
0	0
0	0
0	0
0	0
104	4
1	4
0	0
13	36
1	36
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	3
21	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	79
0	1
0	0
0	0
0	18
0	0
0	0
0	0
0	0
0	0
1	37
0	37
0	94
0	22
1	11
0	94
0	14
0	76
0	85
0	1
0	1
0	12
0	49
0	0
0	27
0	27
0	24
0	5
2	8
0	0
0	0
0	23
0	6
0	7
69	145
0	89
0	0
0	73
0	0
0	10
0	10
0	9
0	12
0	12
0	12
0	0
0	9
2	27
0	85
0	2
0	13
0	1
0	69
2	81
0	4
0	34
0	0
0	2
0	2
5	5
0	0
0	5
4	0
0	0
0	0
0	2
0	2
0	2
0	0
