UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	1
6	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
2	26
0	26
0	0
0	0
0	50
3	80
1	9
0	34
0	0
0	2
2	77
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	33
0	0
0	0
0	6
0	32
0	2
0	16
0	0
0	5
0	0
0	2
0	6
0	2
0	13
0	0
0	0
0	12
0	12
0	12
0	0
0	0
0	9
0	8
0	1
0	12
0	0
0	0
0	3
0	1
1	0
0	0
0	122
0	0
0	0
0	0
0	0
25	81
0	5
0	0
0	45
0	8
1	0
0	1
0	76
0	74
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	0
1	81
0	78
0	2
0	9
0	65
0	54
318	62
0	1
0	1
0	0
0	0
0	0
0	9
0	9
0	9
0	0
0	5
0	5
0	9
0	0
0	1
0	5
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	10
0	1
0	1
0	2
0	0
0	2
0	2
0	1
0	2
0	1
0	1
0	6
0	1
1	0
4	0
0	0
0	0
1	1
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	3
0	0
0	0
0	1
0	0
0	0
185	88
0	4
1	34
0	18
0	17
0	13
0	36
0	6
1	24
0	5
0	2
1	3
0	5
0	24
0	3
0	3
1	0
0	12
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	0
0	149
1	4
7	4
0	0
1	0
0	0
0	0
0	8
0	2
0	8
0	1
0	2
0	0
0	0
8	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
1	30
0	2
2	30
0	1
0	0
1	0
0	0
0	0
0	0
0	0
26	6
0	3
0	3
2	1
0	0
0	0
0	0
1	0
0	5
0	0
2	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
76	390
0	390
0	58
0	58
0	0
0	0
0	0
0	0
0	0
6	15
2	15
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
15	41
0	5
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	85
0	6
0	0
36	85
0	2
0	6
0	0
0	0
0	0
0	0
